"pubDate","timestamp","title","description","link","rss-url","country","category"
"2022-09-19 06:12:49+00:00","1663567969.0","Joe Biden says US would defend Taiwan in event of Chinese invasion","The US president said ‘yes’ when asked during an interview broadcast on CBS News’s 60 Minutes whether ‘US forces, US men and women, would defend Taiwan in the event of a Chinese invasion’","https://www.standard.co.uk/news/world/joe-biden-us-defend-taiwan-china-invasion-cbs-news-60-minutes-interview-b1026524.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 06:12:49+00:00","1663567969.0","Joe Biden says US would defend Taiwan in event of Chinese invasion","The US president said ‘yes’ when asked during an interview broadcast on CBS News’s 60 Minutes whether ‘US forces, US men and women, would defend Taiwan in the event of a Chinese invasion’","https://www.standard.co.uk/news/world/joe-biden-us-defend-taiwan-china-invasion-cbs-news-60-minutes-interview-b1026524.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 06:08:24+00:00","1663567704.0","Which shops, pubs and restaurants will be open and closed on the Queen’s funeral?","Employers do not have to give staff a day off, but many have chosen to do so","https://www.standard.co.uk/news/uk/shops-opening-times-queen-funeral-pubs-open-closed-restaurants-b1025321.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 06:08:24+00:00","1663567704.0","Which shops, pubs and restaurants will be open and closed on the Queen’s funeral?","Employers do not have to give staff a day off, but many have chosen to do so","https://www.standard.co.uk/news/uk/shops-opening-times-queen-funeral-pubs-open-closed-restaurants-b1025321.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 06:00:11+00:00","1663567211.0","London prepares for the Queen’s state funeral with more than one million people expected to mourn the monarch","Further details have been released about the funeral with Prince George and Princess Charlotte expected to attend","https://www.standard.co.uk/news/uk/london-queen-s-funeral-one-million-people-mourners-b1026489.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 06:00:11+00:00","1663567211.0","London prepares for the Queen’s state funeral with more than one million people expected to mourn the monarch","Further details have been released about the funeral with Prince George and Princess Charlotte expected to attend","https://www.standard.co.uk/news/uk/london-queen-s-funeral-one-million-people-mourners-b1026489.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:59:26+00:00","1663567166.0","Supermarkets and shops opening and closing times on the Queen’s funeral bank holiday: From Tesco to Asda","Many stores have also announced that they’re closing, including much-loved supermarkets","https://www.standard.co.uk/news/uk/supermarkets-shops-closing-times-opening-queen-funeral-bank-holiday-tesco-asda-ikea-harrods-b1025287.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:59:26+00:00","1663567166.0","Supermarkets and shops opening and closing times on the Queen’s funeral bank holiday: From Tesco to Asda","Many stores have also announced that they’re closing, including much-loved supermarkets","https://www.standard.co.uk/news/uk/supermarkets-shops-closing-times-opening-queen-funeral-bank-holiday-tesco-asda-ikea-harrods-b1025287.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:57:49+00:00","1663567069.0","Queen’s state funeral: What is cancelled and what is closed on Monday, September 19?","Hospital appointments, retailers, cafes and the Royal Mail are among affected services","https://www.standard.co.uk/news/uk/queens-funeral-cancelled-closed-monday-september-19-bank-holiday-b1025386.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:57:49+00:00","1663567069.0","Queen’s state funeral: What is cancelled and what is closed on Monday, September 19?","Hospital appointments, retailers, cafes and the Royal Mail are among affected services","https://www.standard.co.uk/news/uk/queens-funeral-cancelled-closed-monday-september-19-bank-holiday-b1025386.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:57:03+00:00","1663567023.0","The Queen’s funeral: what time is it, how long will it last and how to watch it on TV","Everything you need to know about the Queen’s funeral","https://www.standard.co.uk/news/uk/queen-funeral-tv-what-time-how-long-how-to-watch-b1026111.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:57:03+00:00","1663567023.0","The Queen’s funeral: what time is it, how long will it last and how to watch it on TV","Everything you need to know about the Queen’s funeral","https://www.standard.co.uk/news/uk/queen-funeral-tv-what-time-how-long-how-to-watch-b1026111.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:55:53+00:00","1663566953.0","Which Heathrow Airport flights have been cancelled for the Queen’s funeral?","Heathrow has cancelled flights to avoid noise during the two minutes’ silence for the queen","https://www.standard.co.uk/news/uk/which-heathrow-airport-flights-cancelled-queens-funeral-b1026092.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:55:53+00:00","1663566953.0","Which Heathrow Airport flights have been cancelled for the Queen’s funeral?","Heathrow has cancelled flights to avoid noise during the two minutes’ silence for the queen","https://www.standard.co.uk/news/uk/which-heathrow-airport-flights-cancelled-queens-funeral-b1026092.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:54:54+00:00","1663566894.0","Which cinemas and parks will screen the Queen’s funeral for free across London?","The Queen’s state funeral will be broadcast on the BBC","https://www.standard.co.uk/news/uk/which-cinemas-parks-screen-the-queens-funeral-free-london-b1025904.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:54:54+00:00","1663566894.0","Which cinemas and parks will screen the Queen’s funeral for free across London?","The Queen’s state funeral will be broadcast on the BBC","https://www.standard.co.uk/news/uk/which-cinemas-parks-screen-the-queens-funeral-free-london-b1025904.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:54:17+00:00","1663566857.0","Queen’s funeral: where will she be buried and at what time?","Everything you need to know about Queen Elizabeth II’s final resting place","https://www.standard.co.uk/news/uk/queen-funeral-where-buried-what-time-b1026068.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:54:17+00:00","1663566857.0","Queen’s funeral: where will she be buried and at what time?","Everything you need to know about Queen Elizabeth II’s final resting place","https://www.standard.co.uk/news/uk/queen-funeral-where-buried-what-time-b1026068.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:50:50+00:00","1663566650.0","King Charles says he’s ‘deeply touched’ as monarch thanks nation ahead of Queen’s funeral","The King and the Queen Consort were ‘moved beyond measure’ by those who turned out to pay their respects throughout the UK to ‘my dear mother’","https://www.standard.co.uk/news/uk/king-charles-thanks-nation-queen-s-funeral-b1026496.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:50:50+00:00","1663566650.0","King Charles says he’s ‘deeply touched’ as monarch thanks nation ahead of Queen’s funeral","The King and the Queen Consort were ‘moved beyond measure’ by those who turned out to pay their respects throughout the UK to ‘my dear mother’","https://www.standard.co.uk/news/uk/king-charles-thanks-nation-queen-s-funeral-b1026496.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:43:27+00:00","1663566207.0","Queen’s ‘wonderful’ blue eyes sparkle in previously-unseen portrait issued before her funeral","The photograph, taken in May ahead of the Platinum Jubilee celebrations, shows the Queen beaming brightly at the camera in Windsor Castle","https://www.standard.co.uk/news/uk/new-portrait-queen-funeral-platinum-jubilee-b1026484.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:43:27+00:00","1663566207.0","Queen’s ‘wonderful’ blue eyes sparkle in previously-unseen portrait issued before her funeral","The photograph, taken in May ahead of the Platinum Jubilee celebrations, shows the Queen beaming brightly at the camera in Windsor Castle","https://www.standard.co.uk/news/uk/new-portrait-queen-funeral-platinum-jubilee-b1026484.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:07:33+00:00","1663564053.0","George and Charlotte to attend state funeral for great-grandmother the Queen","The young prince and princess will join the royal family and the nation in mourning for the late Elizabeth II","https://www.standard.co.uk/news/uk/george-charlotte-to-attend-state-funeral-queen-great-grandmother-gan-gan-order-of-service-b1026502.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:07:33+00:00","1663564053.0","George and Charlotte to attend state funeral for great-grandmother the Queen","The young prince and princess will join the royal family and the nation in mourning for the late Elizabeth II","https://www.standard.co.uk/news/uk/george-charlotte-to-attend-state-funeral-queen-great-grandmother-gan-gan-order-of-service-b1026502.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:05:38+00:00","1663563938.0","Latest: World prepares to say thank you to Queen at state funeral","Millions around the globe are expected to watch the late monarch’s funeral in London.","https://www.standard.co.uk/news/uk/westminster-abbey-world-felipe-queen-london-b1026520.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:05:38+00:00","1663563938.0","Latest: World prepares to say thank you to Queen at state funeral","Millions around the globe are expected to watch the late monarch’s funeral in London.","https://www.standard.co.uk/news/uk/westminster-abbey-world-felipe-queen-london-b1026520.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:00:00+00:00","1663563600.0","In Pictures: A reign for the ages takes its place in the history books","A burial at Windsor sees the second Elizabethan era formally laid to rest.","https://www.standard.co.uk/news/uk/george-vi-the-duchess-of-cornwall-windsor-edinburgh-queen-b1026519.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 05:00:00+00:00","1663563600.0","In Pictures: A reign for the ages takes its place in the history books","A burial at Windsor sees the second Elizabethan era formally laid to rest.","https://www.standard.co.uk/news/uk/george-vi-the-duchess-of-cornwall-windsor-edinburgh-queen-b1026519.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 02:47:31+00:00","1663555651.0","Queue to Queen’s lying in state closes to public after four long days","The final mourner will view the coffin at 6.30am on Monday.","https://www.standard.co.uk/news/uk/queen-metropolitan-police-b1026517.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 02:47:31+00:00","1663555651.0","Queue to Queen’s lying in state closes to public after four long days","The final mourner will view the coffin at 6.30am on Monday.","https://www.standard.co.uk/news/uk/queen-metropolitan-police-b1026517.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 01:45:53+00:00","1663551953.0","Queen’s Piper to help close funeral with traditional bagpipe piece","Pipe Major Paul Burns was the monarch’s personal player at the time of her death.","https://www.standard.co.uk/news/uk/westminster-abbey-sleep-royal-regiment-of-scotland-symphony-ralph-vaughan-williams-b1026513.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 01:45:53+00:00","1663551953.0","Queen’s Piper to help close funeral with traditional bagpipe piece","Pipe Major Paul Burns was the monarch’s personal player at the time of her death.","https://www.standard.co.uk/news/uk/westminster-abbey-sleep-royal-regiment-of-scotland-symphony-ralph-vaughan-williams-b1026513.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 01:45:07+00:00","1663551907.0","Scotland set to come to standstill as country says final goodbye to Queen","The Scottish Government has confirmed all schools will be closed on Monday as a mark of respect.","https://www.standard.co.uk/news/uk/scottish-government-scotland-queen-nicola-sturgeon-london-b1026516.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 01:45:07+00:00","1663551907.0","Scotland set to come to standstill as country says final goodbye to Queen","The Scottish Government has confirmed all schools will be closed on Monday as a mark of respect.","https://www.standard.co.uk/news/uk/scottish-government-scotland-queen-nicola-sturgeon-london-b1026516.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 01:14:39+00:00","1663550079.0","What the papers say – September 19","A newly released photograph of the late monarch is splashed across many of the papers.","https://www.standard.co.uk/news/uk/liz-truss-daily-star-the-sun-financial-times-charles-b1026511.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 01:14:39+00:00","1663550079.0","What the papers say – September 19","A newly released photograph of the late monarch is splashed across many of the papers.","https://www.standard.co.uk/news/uk/liz-truss-daily-star-the-sun-financial-times-charles-b1026511.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 23:01:15+00:00","1663542075.0","Crown to be removed and white staff broken at Queen’s committal service","Many of the household and private estate staff who worked for the Queen will pay their last respects at the service in Windsor.","https://www.standard.co.uk/news/uk/chapel-king-queen-windsor-windsor-castle-b1026507.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 23:01:15+00:00","1663542075.0","Crown to be removed and white staff broken at Queen’s committal service","Many of the household and private estate staff who worked for the Queen will pay their last respects at the service in Windsor.","https://www.standard.co.uk/news/uk/chapel-king-queen-windsor-windsor-castle-b1026507.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 23:01:06+00:00","1663542066.0","What will happen today as the Queen is laid to rest?","The state funeral will take place at Westminster Abbey at 11am, followed by a committal service at St George’s Chapel, Windsor, at 4pm.","https://www.standard.co.uk/news/uk/queen-westminster-abbey-windsor-chapel-st-georges-chapel-b1026508.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 23:01:06+00:00","1663542066.0","What will happen today as the Queen is laid to rest?","The state funeral will take place at Westminster Abbey at 11am, followed by a committal service at St George’s Chapel, Windsor, at 4pm.","https://www.standard.co.uk/news/uk/queen-westminster-abbey-windsor-chapel-st-georges-chapel-b1026508.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 23:01:00+00:00","1663542060.0","Health workers ‘honoured’ to play a role in Queen’s funeral","Nurse May Parsons, who delivered the first ever Covid-19 jab, will be part of the procession.","https://www.standard.co.uk/news/health/nhs-queen-st-john-ambulance-st-john-wales-b1026509.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 23:01:00+00:00","1663542060.0","Health workers ‘honoured’ to play a role in Queen’s funeral","Nurse May Parsons, who delivered the first ever Covid-19 jab, will be part of the procession.","https://www.standard.co.uk/news/health/nhs-queen-st-john-ambulance-st-john-wales-b1026509.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 22:09:50+00:00","1663538990.0","Queue for Queen’s lying in state closes to new arrivals","People have been warned not to attempt to join the line for Westminster Hall.","https://www.standard.co.uk/news/uk/people-queen-westminster-hall-london-queue-b1026503.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 22:09:50+00:00","1663538990.0","Queue for Queen’s lying in state closes to new arrivals","People have been warned not to attempt to join the line for Westminster Hall.","https://www.standard.co.uk/news/uk/people-queen-westminster-hall-london-queue-b1026503.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 22:00:40+00:00","1663538440.0","2,300 police to oversee Queen’s journey to Windsor Castle","Metropolitan Police Deputy Assistant Commissioner Stuart Cundy said Monday will see the ‘final and most complex phase’ of the policing operation.","https://www.standard.co.uk/news/uk/london-metropolitan-police-windsor-castle-queen-westminster-abbey-b1026463.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 22:00:40+00:00","1663538440.0","2,300 police to oversee Queen’s journey to Windsor Castle","Metropolitan Police Deputy Assistant Commissioner Stuart Cundy said Monday will see the ‘final and most complex phase’ of the policing operation.","https://www.standard.co.uk/news/uk/london-metropolitan-police-windsor-castle-queen-westminster-abbey-b1026463.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 21:30:30+00:00","1663536630.0","King thanks nation for ‘support and comfort’ as unseen image of Queen released","The state funeral at Westminster Abbey will be attended by more than 2,000 mourners.","https://www.standard.co.uk/news/uk/joe-biden-the-king-queen-king-liz-truss-b1026500.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 21:30:30+00:00","1663536630.0","King thanks nation for ‘support and comfort’ as unseen image of Queen released","The state funeral at Westminster Abbey will be attended by more than 2,000 mourners.","https://www.standard.co.uk/news/uk/joe-biden-the-king-queen-king-liz-truss-b1026500.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 21:30:00+00:00","1663536600.0","Unseen portrait of joyous Queen released by Palace ahead of final farewell","The monarch was photographed at Windsor Castle in May, ahead of her Platinum Jubilee celebrations.","https://www.standard.co.uk/news/uk/queen-palace-windsor-castle-buckingham-palace-george-vi-b1026501.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 21:30:00+00:00","1663536600.0","Unseen portrait of joyous Queen released by Palace ahead of final farewell","The monarch was photographed at Windsor Castle in May, ahead of her Platinum Jubilee celebrations.","https://www.standard.co.uk/news/uk/queen-palace-windsor-castle-buckingham-palace-george-vi-b1026501.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 21:19:51+00:00","1663535991.0","Northern Ireland joins minute’s silence held to mourn the Queen","People gathered at Royal Hillsborough and at West Belfast Orange Hall on the Shankill Road to reflect on the late monarch’s life.","https://www.standard.co.uk/news/uk/people-northern-ireland-queen-peter-moore-westminster-abbey-b1026494.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 21:19:51+00:00","1663535991.0","Northern Ireland joins minute’s silence held to mourn the Queen","People gathered at Royal Hillsborough and at West Belfast Orange Hall on the Shankill Road to reflect on the late monarch’s life.","https://www.standard.co.uk/news/uk/people-northern-ireland-queen-peter-moore-westminster-abbey-b1026494.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 21:12:33+00:00","1663535553.0","King gives thanks to nation for support and comfort on eve of Queen’s funeral","The monarch issued words expressing his gratitude ‘as we all prepare to say our last farewell’.","https://www.standard.co.uk/news/uk/the-king-king-queen-queen-consort-london-b1026495.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 21:12:33+00:00","1663535553.0","King gives thanks to nation for support and comfort on eve of Queen’s funeral","The monarch issued words expressing his gratitude ‘as we all prepare to say our last farewell’.","https://www.standard.co.uk/news/uk/the-king-king-queen-queen-consort-london-b1026495.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 20:27:15+00:00","1663532835.0","Scotland falls silent to honour Queen as lanterns lit to celebrate her life","A service at The Kelpies saw hundreds turn out to reflect on the Queen’s reign.","https://www.standard.co.uk/news/uk/queen-scotland-balmoral-ruby-edinburgh-b1026493.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 20:27:15+00:00","1663532835.0","Scotland falls silent to honour Queen as lanterns lit to celebrate her life","A service at The Kelpies saw hundreds turn out to reflect on the Queen’s reign.","https://www.standard.co.uk/news/uk/queen-scotland-balmoral-ruby-edinburgh-b1026493.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 20:04:30+00:00","1663531470.0","Liz Truss concludes talks with world leaders and meets King ahead of funeral","The Prime Minister hosted her Irish counterpart as well as the Canadian premier and the Polish president at Downing Street on Sunday.","https://www.standard.co.uk/news/politics/liz-truss-justin-trudeau-prime-minister-joe-biden-micheal-martin-b1026476.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 20:04:30+00:00","1663531470.0","Liz Truss concludes talks with world leaders and meets King ahead of funeral","The Prime Minister hosted her Irish counterpart as well as the Canadian premier and the Polish president at Downing Street on Sunday.","https://www.standard.co.uk/news/politics/liz-truss-justin-trudeau-prime-minister-joe-biden-micheal-martin-b1026476.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 19:42:34+00:00","1663530154.0","Britons hold minute’s silence to mourn Queen’s death ahead of state funeral","Mourners could be heard applauding and cheering after it ended.","https://www.standard.co.uk/news/uk/joe-biden-liz-truss-prime-minister-kate-queen-b1026491.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 19:42:34+00:00","1663530154.0","Britons hold minute’s silence to mourn Queen’s death ahead of state funeral","Mourners could be heard applauding and cheering after it ended.","https://www.standard.co.uk/news/uk/joe-biden-liz-truss-prime-minister-kate-queen-b1026491.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 19:41:28+00:00","1663530088.0","Britons mourn the Queen with a minute’s silence","Britons have held a minute’s silence to mourn the Queen’s death ahead of the state funeral.","https://www.standard.co.uk/news/uk/britons-mourn-queen-minute-s-silence-b1026492.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 19:41:28+00:00","1663530088.0","Britons mourn the Queen with a minute’s silence","Britons have held a minute’s silence to mourn the Queen’s death ahead of the state funeral.","https://www.standard.co.uk/news/uk/britons-mourn-queen-minute-s-silence-b1026492.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 19:30:59+00:00","1663529459.0","Archbishop’s prayers for those who work, weep and wait the night before funeral","The Archbishop of Canterbury the Most Rev Justin Welby reflected on the country’s sense of loss in a meditation delivered on BBC Radio 4.","https://www.standard.co.uk/news/uk/archbishop-justin-welby-queen-canterbury-god-b1026490.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 19:30:59+00:00","1663529459.0","Archbishop’s prayers for those who work, weep and wait the night before funeral","The Archbishop of Canterbury the Most Rev Justin Welby reflected on the country’s sense of loss in a meditation delivered on BBC Radio 4.","https://www.standard.co.uk/news/uk/archbishop-justin-welby-queen-canterbury-god-b1026490.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 19:02:52+00:00","1663527772.0","Chinese delegation attends Queen’s lying in state at Westminster Hall","Commons Speaker Sir Lindsay Hoyle denied he had been ‘leant’ on to allow a delegation access to the hall.","https://www.standard.co.uk/news/uk/chinese-iain-duncan-smith-queen-uk-parliament-westminster-hall-b1026488.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-18 19:02:52+00:00","1663527772.0","Chinese delegation attends Queen’s lying in state at Westminster Hall","Commons Speaker Sir Lindsay Hoyle denied he had been ‘leant’ on to allow a delegation access to the hall.","https://www.standard.co.uk/news/uk/chinese-iain-duncan-smith-queen-uk-parliament-westminster-hall-b1026488.html","http://www.standard.co.uk/news/rss","GB","general"
"2022-09-19 08:05:07-04:00","1663589107.0","Movement to defund fossil fuels is coming for private equity","As banks exit fossil fuels, massive private equity funds are picking up the slack. That's killing the planet, activists say.","https://www.cbsnews.com/news/private-equity-fossil-fuels-defund-climate-finance-pollution/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 08:02:52-04:00","1663588972.0","Watch Live: Queen Elizabeth II's state funeral at Westminster Abbey","Official mourning for the U.K.'s longest-reigning monarch culminated Monday with her state funeral​ in the ancient Westminster Abbey.","https://www.cbsnews.com/live-updates/queen-elizabeth-ii-funeral-watch-live-stream-today-2022-09-19/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 07:53:46-04:00","1663588426.0","Taliban says it freed American Mark Frerichs in prisoner swap","A senior Taliban official told reporters he was released from Guantanamo Bay. The Taliban called the exchange the start of a ""new era"" in U.S.-Taliban relations.","https://www.cbsnews.com/news/mark-frerichs-taliban-freed-american-exchange-high-ranking-taliban-official-bashir-noorzai/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 07:52:00-04:00","1663588320.0","Britain lays Queen Elizabeth II to rest","Royals, heads of state and mourners gather to honor Britain's longest-reigning monarch.","https://www.cbsnews.com/pictures/queen-elizabeth-ii-funeral/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 07:36:41-04:00","1663587401.0","Unseen portrait of Queen Elizabeth II released on eve of her funeral","The photo was taken to mark the queen's Platinum Jubilee​, the celebration of her 70 years on the throne.","https://www.cbsnews.com/news/queen-elizabeth-ii-unseen-portrait-released-on-eve-of-funeral/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 07:34:44-04:00","1663587284.0","Biden says pandemic is ""over"" in U.S.","In an interview on ""60 Minutes,"" the president said, ""We still have a problem with COVID. We're still doing a lotta work on it. ... But the pandemic is over.""","https://www.cbsnews.com/news/biden-covid-pandemic-over/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 07:32:10-04:00","1663587130.0","Queen Elizabeth's advice to New Zealand's PM on being a leader and a mom","""When you think about leaders who have been in that position… there were so few to look to,"" Ardern said.","https://www.cbsnews.com/news/queen-elizabeth-ii-advice-to-new-zealand-pm-jacinda-ardern/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 07:32:10-04:00","1663587130.0","China says Biden remarks on Taiwan ""severely violate"" U.S. policy","In a ""60 Minutes"" interview, the president said point-blank that U.S. troops would defend Taiwan if China invaded the island. Beijing reacted angrily.","https://www.cbsnews.com/news/china-biden-taiwan-remarks-angry-reaction/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 07:08:25-04:00","1663585705.0","Trump confidant Tom Barrack faces trial for allegedly acting as foreign agent","Prosecutors say the billionaire investor tried to leverage his influence to advance the United Arab Emirates' interests.","https://www.cbsnews.com/news/tom-barrack-trump-ally-trial-alleged-foreign-agent-united-arab-emirates/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 06:56:28-04:00","1663584988.0","School shooter who killed 3 girls seeks parole after 25 years in prison","Killed in the shooting were were Nicole Hadley, Jessica James and Kayce Steger. The injured include Missy Jenkins Smith, who met with Carneal in prison in 2007","https://www.cbsnews.com/news/michael-carneal-kentucky-school-shooter-seeks-parole-25-years-in-prison/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 06:55:08-04:00","1663584908.0","Biden says no decision yet on re-election try: CBS News Flash Sept. 19, 2022","In an interview on “60 Minutes,” President Biden said he hasn’t decided whether to run for re-election. He also said the FBI’s search of former President Trump's Mar-a-Lago estate raised concerns over sensitive data being compromised. World leaders kick of the 77th United Nations General Assembly this week. And the Las Vegas Aces are this year's WNBA champs","https://www.cbsnews.com/video/biden-says-no-decision-yet-on-re-election-try-cbs-news-flash-sept-19-2022/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 06:21:52-04:00","1663582912.0","Woman can avoid prison time for hiding her baby's death in 2009","Karin Luttinen, 46, pleaded guilty to the charge in 2022 after DNA testing confirmed she was the mother following years of investigation.","https://www.cbsnews.com/news/baby-theresa-case-karin-luttinen-sentenced-hiding-newborn-death-2009/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 06:00:22-04:00","1663581622.0","José Andrés, global leaders team up to address climate change-related migration","A newly formed group will meet for the first time this week on the sidelines of the U.N. General Assembly in New York to try to force world leaders to address migration caused by climate change.","https://www.cbsnews.com/news/jose-andres-climate-change-immigration-united-nations-general-assembly/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 05:52:10-04:00","1663581130.0","Explaining Iran’s animosity (1980) | 60 Minutes Archive","In March 1980, the U.S. hostages in Iran had been held for four months. Mike Wallace’s report asked why so many Iranians endorsed their captivity.","https://www.cbsnews.com/video/explaining-irans-animosity-1980-60-minutes-archive/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 05:42:10-04:00","1663580530.0","""CBS Weekend News"" headlines for Sunday, September 18, 2022","Here's a look at the top stories making headlines on the ""CBS Weekend News"" anchored by Lilia Luciano.","https://www.cbsnews.com/video/cbs-weekend-news-headlines-for-sunday-september-18-2022/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 05:13:00-04:00","1663578780.0","Hurricane Fiona hits Dominican Republic after slamming Puerto Rico","The storm caused ""catastrophic"" damage in Puerto Rico, its governor said, and a forecaster said flooding was already ""historic."" Power was out across the island.","https://www.cbsnews.com/news/hurricane-fiona-nears-dominican-republic-puerto-rico-catastrophic-damage-historic-flooding/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 05:00:19-04:00","1663578019.0","Supreme Court ruling could help doctors escape opioid charges","A recent Supreme Court ruling has raised the bar to convict doctors accused of fueling the opioid crisis.","https://www.cbsnews.com/news/doctors-opioid-charges-supreme-court-ruling-ruan-v-united-states/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 03:31:11-04:00","1663572671.0","President Joe Biden: The 2022 60 Minutes Interview","In a wide-ranging conversation with Scott Pelley, President Biden answers questions on Taiwan, inflation, the classified documents found in former President Trump’s home and more.","https://www.cbsnews.com/video/president-joe-biden-60-minutes-video-2022-09-18/","http://www.cbsnews.com/latest/rss/main","US","general"
"2022-09-19 03:09:12-04:00","1663571352.0","Puerto Rico braces for catastrophic flooding as Hurricane Fiona slams into island","President Biden has declared a state of emergency for Puerto Rico as the island prepares for historic levels of rain from Hurricane Fiona. The Weather Channel's Mike Seidel reports.","https://www.cbsnews.com/video/puerto-rico-braces-for-catastrophic-flooding-as-hurricane-fiona-slams-into-island/","http://www.cbsnews.com/latest/rss/main","US","general"
